date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
8/7/2009,Colombia,El Salvador,2,1,Friendly,Houston,USA,TRUE
8/11/2009,Benin,Gabon,1,1,Friendly,Dieppe,France,TRUE
8/12/2009,Albania,Cyprus,6,1,Friendly,Tirana,Albania,FALSE
8/12/2009,Algeria,Uruguay,1,0,Friendly,Algiers,Algeria,FALSE
8/12/2009,Armenia,Moldova,1,4,Friendly,Yerevan,Armenia,FALSE
8/12/2009,Austria,Cameroon,0,2,Friendly,Klagenfurt,Austria,FALSE
8/12/2009,Azerbaijan,Germany,0,2,FIFA World Cup qualification,Baku,Azerbaijan,FALSE
8/12/2009,Belarus,Croatia,1,3,FIFA World Cup qualification,Minsk,Belarus,FALSE
8/12/2009,Bosnia-Herzegovina,Iran,2,3,Friendly,Sarajevo,Bosnia-Herzegovina,FALSE
8/12/2009,Bulgaria,Latvia,1,0,Friendly,Sofia,Bulgaria,FALSE
8/12/2009,Colombia,Venezuela,1,2,Friendly,East Rutherford,USA,TRUE
8/12/2009,Congo DR,Senegal,1,2,Friendly,Blois,France,TRUE
8/12/2009,Czech Republic,Belgium,3,1,Friendly,Teplice,Czech Republic,FALSE
8/12/2009,Denmark,Chile,1,2,Friendly,Brøndby,Denmark,FALSE
8/12/2009,Ecuador,Jamaica,0,0,Friendly,East Rutherford,USA,TRUE
8/12/2009,Egypt,Guinea,3,3,Friendly,Cairo,Egypt,FALSE
8/12/2009,Estonia,Brazil,0,1,Friendly,Tallinn,Estonia,FALSE
8/12/2009,Faroe Islands,France,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,FALSE
8/12/2009,Ghana,Zambia,4,1,Friendly,London,England,TRUE
8/12/2009,Honduras,Costa Rica,4,0,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
8/12/2009,Hungary,Romania,0,1,Friendly,Budapest,Hungary,FALSE
8/12/2009,Iceland,Slovakia,1,1,Friendly,Reykjavík,Iceland,FALSE
8/12/2009,Ireland,Australia,0,3,Friendly,Limerick,Ireland,FALSE
8/12/2009,Korea Republic,Paraguay,1,0,Friendly,Seoul,Korea Republic,FALSE
8/12/2009,Liechtenstein,Portugal,0,3,Friendly,Vaduz,Liechtenstein,FALSE
8/12/2009,Luxembourg,Lithuania,0,1,Friendly,Luxembourg,Luxembourg,FALSE
8/12/2009,Macedonia,Spain,2,3,Friendly,Skopje,Macedonia,FALSE
8/12/2009,Malaysia,Kenya,0,0,Friendly,Kuala Lumpur,Malaysia,FALSE
8/12/2009,Mali,Burkina Faso,3,0,Friendly,Le Petit-Quevilly,France,TRUE
8/12/2009,Malta,Georgia,2,0,Friendly,Attard,Malta,FALSE
8/12/2009,Mexico,USA,2,1,FIFA World Cup qualification,Mexico City,Mexico,FALSE
8/12/2009,Montenegro,Wales,2,1,Friendly,Podgorica,Montenegro,FALSE
8/12/2009,Morocco,Congo,1,1,Friendly,Rabat,Morocco,FALSE
8/12/2009,Mozambique,Swaziland,1,0,Friendly,Maputo,Mozambique,FALSE
8/12/2009,Netherlands,England,2,2,Friendly,Amsterdam,Netherlands,FALSE
8/12/2009,Northern Ireland,Israel,1,1,Friendly,Belfast,Northern Ireland,FALSE
8/12/2009,Norway,Scotland,4,0,FIFA World Cup qualification,Oslo,Norway,FALSE
8/12/2009,Oman,Saudi Arabia,2,1,Friendly,Salalah,Oman,FALSE
8/12/2009,Poland,Greece,2,0,Friendly,Bydgoszcz,Poland,FALSE
8/12/2009,Russia,Argentina,2,3,Friendly,Moscow,Russia,FALSE
8/12/2009,Rwanda,Tanzania,1,2,Friendly,Kigali,Rwanda,FALSE
8/12/2009,Singapore,China,1,1,Friendly,Singapore,Singapore,FALSE
8/12/2009,Slovenia,San Marino,5,0,FIFA World Cup qualification,Maribor,Slovenia,FALSE
8/12/2009,South Africa,Serbia,1,3,Friendly,Atteridgeville,South Africa,FALSE
8/12/2009,Sweden,Finland,1,0,Friendly,Solna,Sweden,FALSE
8/12/2009,Switzerland,Italy,0,0,Friendly,Basel,Switzerland,FALSE
8/12/2009,Togo,Angola,0,2,Friendly,Lisbon,Portugal,TRUE
8/12/2009,Trinidad and Tobago,El Salvador,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,FALSE
8/12/2009,Tunisia,Ivory Coast,0,0,Friendly,Sousse,Tunisia,FALSE
8/12/2009,Ukraine,Turkey,0,3,Friendly,Kyïv,Ukraine,FALSE
8/12/2009,Zimbabwe,Lesotho,1,1,Friendly,Bulawayo,Zimbabwe,FALSE
8/15/2009,Malaysia,China,0,0,Friendly,Kuala Lumpur,Malaysia,FALSE
8/16/2009,St. Kitts and Nevis,Jamaica,0,1,Friendly,Basseterre,St. Kitts and Nevis,FALSE
8/19/2009,India,Lebanon,0,1,Nehru Cup,New Delhi,India,FALSE
8/20/2009,Syria,Kyrgyzstan,2,0,Nehru Cup,New Delhi,India,TRUE
8/22/2009,Sri Lanka,Lebanon,4,3,Nehru Cup,New Delhi,India,TRUE
8/23/2009,India,Kyrgyzstan,2,1,Nehru Cup,New Delhi,India,FALSE
8/23/2009,Korea DPR,Guam,9,2,EAFF Championship,Kaohsiung,Taiwan,TRUE
8/24/2009,Syria,Sri Lanka,4,0,Nehru Cup,New Delhi,India,TRUE
8/25/2009,Hong Kong,Korea DPR,0,0,EAFF Championship,Kaohsiung,Taiwan,TRUE
8/25/2009,Kyrgyzstan,Lebanon,1,1,Nehru Cup,New Delhi,India,TRUE
8/26/2009,Bahrain,Kenya,2,1,Friendly,Riffa,Bahrain,FALSE
8/26/2009,India,Sri Lanka,3,1,Nehru Cup,New Delhi,India,FALSE
8/27/2009,Hong Kong,Guam,12,0,EAFF Championship,Kaohsiung,Taiwan,TRUE
8/27/2009,Syria,Lebanon,1,0,Nehru Cup,New Delhi,India,TRUE
8/28/2009,Sri Lanka,Kyrgyzstan,1,4,Nehru Cup,New Delhi,India,TRUE
8/29/2009,India,Syria,0,1,Nehru Cup,New Delhi,India,FALSE
8/30/2009,Saudi Arabia,Malaysia,2,1,Friendly,Riyadh,Saudi Arabia,FALSE
8/31/2009,Bahrain,Iran,4,2,Friendly,Riffa,Bahrain,FALSE
8/31/2009,India,Syria,1,1,Nehru Cup,New Delhi,India,FALSE
9/4/2009,Malta,Cape Verde,0,2,Friendly,Attard,Malta,FALSE
9/5/2009,Angola,Senegal,1,1,Friendly,Lisbon,Portugal,TRUE
9/5/2009,Argentina,Brazil,1,3,FIFA World Cup qualification,Rosario,Argentina,FALSE
9/5/2009,Armenia,Bosnia-Herzegovina,0,2,FIFA World Cup qualification,Yerevan,Armenia,FALSE
9/5/2009,Austria,Faroe Islands,3,1,FIFA World Cup qualification,Graz,Austria,FALSE
9/5/2009,Azerbaijan,Finland,1,2,FIFA World Cup qualification,Lənkəran,Azerbaijan,FALSE
9/5/2009,Bahrain,Saudi Arabia,0,0,FIFA World Cup qualification,Riffa,Bahrain,FALSE
9/5/2009,Bulgaria,Montenegro,4,1,FIFA World Cup qualification,Sofia,Bulgaria,FALSE
9/5/2009,Chile,Venezuela,2,2,FIFA World Cup qualification,Santiago,Chile,FALSE
9/5/2009,Colombia,Ecuador,2,0,FIFA World Cup qualification,Medellín,Colombia,FALSE
9/5/2009,Costa Rica,Mexico,0,3,FIFA World Cup qualification,San José,Costa Rica,FALSE
9/5/2009,Croatia,Belarus,1,0,FIFA World Cup qualification,Zagreb,Croatia,FALSE
9/5/2009,Cyprus,Ireland,1,2,FIFA World Cup qualification,Nicosia,Cyprus,FALSE
9/5/2009,Denmark,Portugal,1,1,FIFA World Cup qualification,Copenhagen,Denmark,FALSE
9/5/2009,England,Slovenia,2,1,Friendly,London,England,FALSE
9/5/2009,France,Romania,1,1,FIFA World Cup qualification,Saint-Denis,France,FALSE
9/5/2009,Gabon,Cameroon,0,2,FIFA World Cup qualification,Libreville,Gabon,FALSE
9/5/2009,Georgia,Italy,0,2,FIFA World Cup qualification,Tbilisi,Georgia,FALSE
9/5/2009,Germany,South Africa,2,0,Friendly,Leverkusen,Germany,FALSE
9/5/2009,Honduras,Trinidad and Tobago,4,1,FIFA World Cup qualification,San Pedro Sula,Honduras,FALSE
9/5/2009,Hungary,Sweden,1,2,FIFA World Cup qualification,Budapest,Hungary,FALSE
9/5/2009,Iceland,Norway,1,1,FIFA World Cup qualification,Reykjavík,Iceland,FALSE
9/5/2009,Israel,Latvia,0,1,FIFA World Cup qualification,Ramat-Gan,Israel,FALSE
9/5/2009,Ivory Coast,Burkina Faso,5,0,FIFA World Cup qualification,Abidjan,Ivory Coast,FALSE
9/5/2009,Jordan,Malaysia,0,0,Friendly,Amman,Jordan,FALSE
9/5/2009,Korea Republic,Australia,3,1,Friendly,Seoul,Korea Republic,FALSE
9/5/2009,Malawi,Guinea,2,1,FIFA World Cup qualification,Blantyre,Malawi,FALSE
9/5/2009,Moldova,Luxembourg,0,0,FIFA World Cup qualification,Chişinău,Moldova,FALSE
9/5/2009,Namibia,Swaziland,1,1,Friendly,Windhoek,Namibia,FALSE
9/5/2009,Netherlands,Japan,3,0,Friendly,Enschede,Netherlands,FALSE
9/5/2009,Paraguay,Bolivia,1,0,FIFA World Cup qualification,Asunción,Paraguay,FALSE
9/5/2009,Peru,Uruguay,1,0,FIFA World Cup qualification,Lima,Peru,FALSE
9/5/2009,Poland,Northern Ireland,1,1,FIFA World Cup qualification,Chorzów,Poland,FALSE
9/5/2009,Russia,Liechtenstein,3,0,FIFA World Cup qualification,St. Petersburg,Russia,FALSE
9/5/2009,Rwanda,Egypt,0,1,FIFA World Cup qualification,Kigali,Rwanda,FALSE
9/5/2009,Scotland,Macedonia,2,0,FIFA World Cup qualification,Glasgow,Scotland,FALSE
9/5/2009,Slovakia,Czech Republic,2,2,FIFA World Cup qualification,Bratislava,Slovakia,FALSE
9/5/2009,Spain,Belgium,5,0,FIFA World Cup qualification,La Coruña,Spain,FALSE
9/5/2009,St. Vincent and the Grenadines,St. Kitts and Nevis,0,3,Friendly,Kingstown,St. Vincent and the Grenadines,FALSE
9/5/2009,Switzerland,Greece,2,0,FIFA World Cup qualification,Basel,Switzerland,FALSE
9/5/2009,Turkey,Estonia,4,2,FIFA World Cup qualification,Kayseri,Turkey,FALSE
9/5/2009,Ukraine,Andorra,5,0,FIFA World Cup qualification,Kyïv,Ukraine,FALSE
9/5/2009,USA,El Salvador,2,1,FIFA World Cup qualification,Sandy City,USA,FALSE
9/5/2009,Uzbekistan,Iran,0,0,Friendly,Tashkent,Uzbekistan,FALSE
9/6/2009,Algeria,Zambia,1,0,FIFA World Cup qualification,Blida,Algeria,FALSE
9/6/2009,Benin,Mali,1,1,FIFA World Cup qualification,Cotonou,Benin,FALSE
9/6/2009,Ghana,Sudan,2,0,FIFA World Cup qualification,Accra,Ghana,FALSE
9/6/2009,Mozambique,Kenya,1,0,FIFA World Cup qualification,Maputo,Mozambique,FALSE
9/6/2009,Nigeria,Tunisia,2,2,FIFA World Cup qualification,Abuja,Nigeria,FALSE
9/6/2009,Togo,Morocco,1,1,FIFA World Cup qualification,Lomé,Togo,FALSE
9/8/2009,Ireland,South Africa,1,0,Friendly,Limerick,Ireland,FALSE
9/9/2009,Albania,Denmark,1,1,FIFA World Cup qualification,Tirana,Albania,FALSE
9/9/2009,Andorra,Kazakhstan,1,3,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,FALSE
9/9/2009,Angola,Cape Verde,1,1,Friendly,Lisbon,Portugal,TRUE
9/9/2009,Armenia,Belgium,2,1,FIFA World Cup qualification,Yerevan,Armenia,FALSE
9/9/2009,Belarus,Ukraine,0,0,FIFA World Cup qualification,Minsk,Belarus,FALSE
9/9/2009,Bolivia,Ecuador,1,3,FIFA World Cup qualification,La Paz,Bolivia,FALSE
9/9/2009,Bosnia-Herzegovina,Turkey,1,1,FIFA World Cup qualification,Zenica,Bosnia-Herzegovina,FALSE
9/9/2009,Cameroon,Gabon,2,1,FIFA World Cup qualification,Yaoundé,Cameroon,FALSE
9/9/2009,Czech Republic,San Marino,7,0,FIFA World Cup qualification,Uherské Hradiště,Czech Republic,FALSE
